Order ID#,Date of Order,Order Status,Customer Name,Customer Address,City,Country
827,2005-03-03T00:00:00Z,Shipped,Scandinavian Gift Ideas,?kergatan 24,Boras,Sweden
828,2005-04-07T00:00:00Z,Shipped,Auto Canal Petit,"25, rue Lauriston",Paris,France
829,2005-05-13T00:00:00Z,Disputed,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
830,2003-01-09T00:00:00Z,Shipped,"Blauer See Auto, Co.",Lyonerstr. 34,Frankfurt,Germany
831,2003-03-18T00:00:00Z,Shipped,"AV Stores, Co.",Fauntleroy Circus,Manchester,UK
832,2003-05-21T00:00:00Z,Shipped,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Australia
833,2003-07-16T00:00:00Z,Shipped,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia
834,2003-09-12T00:00:00Z,Shipped,Signal Collectibles Ltd.,2793 Furth Circle,Brisbane,USA
835,2003-10-18T00:00:00Z,Shipped,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,USA
836,2003-11-05T00:00:00Z,Shipped,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,Italy
837,2003-11-12T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
838,2003-11-21T00:00:00Z,Shipped,"Australian Collectables, Ltd",7 Allen Street,Glen Waverly,Australia
839,2003-12-03T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
840,2004-01-26T00:00:00Z,Shipped,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",Madrid,Spain
841,2004-03-02T00:00:00Z,Shipped,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,France
842,2004-04-29T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
843,2004-06-04T00:00:00Z,Shipped,Mini Caravy,"24, place Kluber",Strasbourg,France
844,2004-08-17T00:00:00Z,Shipped,Amica Models & Co.,Via Monte Bianco 34,Torino,Italy
845,2004-09-03T00:00:00Z,Shipped,Herkku Gifts,"Drammen 121, PR 744 Sentrum",Bergen,Norway
846,2004-10-11T00:00:00Z,Shipped,Auto Assoc. & Cie.,"67, avenue de l'Europe",Versailles,France
847,2004-10-21T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
848,2004-11-04T00:00:00Z,Shipped,Online Diecast Creations Co.,2304 Long Airport Avenue,Nashua,USA
849,2004-11-17T00:00:00Z,Shipped,"AV Stores, Co.",Fauntleroy Circus,Manchester,UK
850,2004-11-29T00:00:00Z,Shipped,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Australia
851,2004-12-09T00:00:00Z,Shipped,Lyon Souveniers,27 rue du Colonel Pierre Avia,Paris,France
852,2005-01-12T00:00:00Z,Resolved,Toys4GrownUps.com,78934 Hillside Dr.,Pasadena,USA
853,2005-02-16T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
854,2005-03-04T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
855,2005-05-29T00:00:00Z,In Process,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
856,2003-03-10T00:00:00Z,Shipped,Motor Mint Distributors Inc.,11328 Douglas Av.,Philadelphia,USA
857,2003-05-20T00:00:00Z,Shipped,Atelier graphique,"54, rue Royale",Nantes,France
858,2003-07-10T00:00:00Z,Shipped,Reims Collectables,59 rue de l'Abbaye,Reims,France
859,2003-09-11T00:00:00Z,Shipped,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,Australia
860,2003-10-17T00:00:00Z,Shipped,Heintze Collectables,Smagsloget 45,Aaarhus,Denmark
861,2003-11-05T00:00:00Z,Shipped,Gift Depot Inc.,25593 South Bay Ln.,Bridgewater,USA
862,2003-11-12T00:00:00Z,Shipped,Herkku Gifts,"Drammen 121, PR 744 Sentrum",Bergen,Norway
863,2003-11-20T00:00:00Z,Shipped,Online Diecast Creations Co.,2304 Long Airport Avenue,Nashua,USA
864,2003-12-02T00:00:00Z,Shipped,Muscle Machine Inc,4092 Furth Circle,NYC,USA
865,2004-01-16T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
866,2004-02-26T00:00:00Z,Shipped,Collectable Mini Designs Co.,361 Furth Circle,San Diego,USA
867,2004-04-13T00:00:00Z,Shipped,Mini Caravy,"24, place Kluber",Strasbourg,France
868,2004-06-01T00:00:00Z,Cancelled,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,Liverpool,UK
869,2004-07-06T00:00:00Z,Shipped,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,Italy
870,2004-08-06T00:00:00Z,Shipped,Signal Gift Stores,8489 Strong St.,Las Vegas,USA
871,2004-08-30T00:00:00Z,Shipped,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,Switzerland
872,2003-10-05T00:00:00Z,Shipped,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum",Oslo,Norway
873,2004-10-16T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
874,2004-11-04T00:00:00Z,Shipped,FunGiftIdeas.com,1785 First Street,New Bedford,USA
875,2004-11-17T00:00:00Z,Shipped,Motor Mint Distributors Inc.,11328 Douglas Av.,Philadelphia,USA
876,2004-11-24T00:00:00Z,Shipped,Reims Collectables,59 rue de l'Abbaye,Reims,France
877,2005-01-10T00:00:00Z,Shipped,Royale Belge,"Boulevard Tirou, 255",Charleroi,Belgium
878,2005-02-10T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
879,2005-04-22T00:00:00Z,On Hold,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,USA
880,2005-05-17T00:00:00Z,Shipped,Salzburg Collectables,Geislweg 14,Salzburg,Austria
881,2003-01-29T00:00:00Z,Shipped,Baane Mini Imports,Erling Skakkes gate 78,Stavern,Norway
882,2003-03-24T00:00:00Z,Shipped,"Volvo Model Replicas, Co",Berguvsvâ€žgen  8,Lule,Sweden
883,2003-05-28T00:00:00Z,Shipped,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",Madrid,Spain
884,2003-07-16T00:00:00Z,Shipped,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia
885,2003-09-19T00:00:00Z,Shipped,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore
886,2003-10-20T00:00:00Z,Shipped,Classic Legends Inc.,5905 Pompton St.,NYC,USA
887,2003-11-06T00:00:00Z,Shipped,"Australian Gift Network, Co",31 Duncan St. West End,South Brisbane,Australia
888,2003-11-13T00:00:00Z,Shipped,"Classic Gift Ideas, Inc",782 First Street,Philadelphia,USA
889,2003-11-21T00:00:00Z,Shipped,"Australian Collectables, Ltd",7 Allen Street,Glen Waverly,Australia
890,2003-12-05T00:00:00Z,Shipped,Canadian Gift Exchange Network,1900 Oak St.,Vancouver,Canada
891,2004-01-29T00:00:00Z,Shipped,West Coast Collectables Co.,3675 Furth Circle,Burbank,USA
892,2004-03-10T00:00:00Z,Shipped,Cambridge Collectables Co.,4658 Baden Av.,Cambridge,USA
893,2004-04-29T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
894,2004-06-14T00:00:00Z,Shipped,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,USA
895,2004-07-19T00:00:00Z,Shipped,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia
896,2004-08-17T00:00:00Z,Shipped,Amica Models & Co.,Via Monte Bianco 34,Torino,Italy
897,2004-09-08T00:00:00Z,Shipped,Scandinavian Gift Ideas,?kergatan 24,Boras,Sweden
898,2004-10-11T00:00:00Z,Shipped,Auto Assoc. & Cie.,"67, avenue de l'Europe",Versailles,France
899,2004-10-21T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
900,2004-11-04T00:00:00Z,Shipped,Online Diecast Creations Co.,2304 Long Airport Avenue,Nashua,USA
901,2004-11-18T00:00:00Z,Shipped,Mini Wheels Co.,5557 North Pendale Street,San Francisco,USA
902,2004-11-29T00:00:00Z,Shipped,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Australia
903,2004-12-10T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
904,2005-01-20T00:00:00Z,Shipped,Collectables For Less Inc.,7825 Douglas Av.,Brickhaven,USA
905,2005-02-17T00:00:00Z,Shipped,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,USA
906,2005-03-09T00:00:00Z,Shipped,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,Australia
907,2005-05-30T00:00:00Z,In Process,Petit Auto,Rue Joseph-Bens 532,Bruxelles,Belgium
908,2003-01-29T00:00:00Z,Shipped,Baane Mini Imports,Erling Skakkes gate 78,Stavern,Norway
909,2003-03-25T00:00:00Z,Shipped,Mini Wheels Co.,5557 North Pendale Street,San Francisco,USA
910,2003-05-28T00:00:00Z,Shipped,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",Madrid,Spain
911,2003-07-16T00:00:00Z,Shipped,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia
912,2003-09-19T00:00:00Z,Shipped,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore
913,2003-10-20T00:00:00Z,Shipped,Classic Legends Inc.,5905 Pompton St.,NYC,USA
914,2003-11-05T00:00:00Z,Shipped,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,Italy
915,2003-11-13T00:00:00Z,Shipped,"Classic Gift Ideas, Inc",782 First Street,Philadelphia,USA
916,2003-11-21T00:00:00Z,Shipped,"Australian Collectables, Ltd",7 Allen Street,Glen Waverly,Australia
917,2003-12-05T00:00:00Z,Shipped,Canadian Gift Exchange Network,1900 Oak St.,Vancouver,Canada
918,2004-01-29T00:00:00Z,Shipped,West Coast Collectables Co.,3675 Furth Circle,Burbank,USA
919,2004-03-10T00:00:00Z,Shipped,Cambridge Collectables Co.,4658 Baden Av.,Cambridge,USA
920,2004-04-29T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
921,2004-06-14T00:00:00Z,Shipped,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,USA
922,2004-07-16T00:00:00Z,Shipped,Salzburg Collectables,Geislweg 14,Salzburg,Austria
923,2004-08-17T00:00:00Z,Shipped,Amica Models & Co.,Via Monte Bianco 34,Torino,Italy
924,2004-09-08T00:00:00Z,Shipped,Scandinavian Gift Ideas,?kergatan 24,Boras,Sweden
925,2004-10-11T00:00:00Z,Shipped,Auto Assoc. & Cie.,"67, avenue de l'Europe",Versailles,France
926,2004-10-21T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
927,2004-11-04T00:00:00Z,Shipped,Online Diecast Creations Co.,2304 Long Airport Avenue,Nashua,USA
928,2004-11-17T00:00:00Z,Shipped,"AV Stores, Co.",Fauntleroy Circus,Manchester,UK
929,2004-11-29T00:00:00Z,Shipped,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Australia
930,2004-12-10T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
931,2005-01-20T00:00:00Z,Shipped,Collectables For Less Inc.,7825 Douglas Av.,Brickhaven,USA
932,2005-02-17T00:00:00Z,Shipped,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,USA
933,2005-03-10T00:00:00Z,Shipped,Mini Auto Werke,Kirchgasse 6,Graz,Austria
934,2005-05-30T00:00:00Z,In Process,Petit Auto,Rue Joseph-Bens 532,Bruxelles,Belgium
935,2003-02-17T00:00:00Z,Shipped,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,Italy
936,2003-04-28T00:00:00Z,Shipped,Salzburg Collectables,Geislweg 14,Salzburg,Austria
937,2003-06-16T00:00:00Z,Shipped,Auto-Moto Classics Inc.,16780 Pompton St.,Brickhaven,USA
938,2003-08-10T00:00:00Z,Shipped,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,USA
939,2003-10-06T00:00:00Z,Shipped,"Toys of Finland, Co.",Keskuskatu 45,Helsinki,Finland
940,2003-10-23T00:00:00Z,Cancelled,Scandinavian Gift Ideas,?kergatan 24,Boras,Sweden
941,2003-11-08T00:00:00Z,Shipped,Alpha Cognac,1 rue Alsace-Lorraine,Toulouse,France
942,2003-11-14T00:00:00Z,Shipped,"Double Decker Gift Stores, Ltd",120 Hanover Sq.,London,UK
943,2003-11-26T00:00:00Z,Shipped,Enaco Distributors,"Rambla de CataluÂ¤a, 23",Barcelona,Spain
944,2004-01-09T00:00:00Z,Shipped,"Men 'R' US Retailers, Ltd.",6047 Douglas Av.,Los Angeles,USA
945,2004-02-19T00:00:00Z,Shipped,Collectable Mini Designs Co.,361 Furth Circle,San Diego,USA
946,2004-05-07T00:00:00Z,Cancelled,Land of Toys Inc.,897 Long Airport Avenue,NYC,USA
947,2004-06-24T00:00:00Z,Cancelled,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
948,2004-07-21T00:00:00Z,Shipped,Petit Auto,Rue Joseph-Bens 532,Bruxelles,Belgium
949,2004-08-20T00:00:00Z,Shipped,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,Tsawassen,Canada
950,2004-09-15T00:00:00Z,Shipped,"Bavarian Collectables Imports, Co.",Hansastr. 15,Munich,Germany
951,2004-10-14T00:00:00Z,Shipped,"Classic Gift Ideas, Inc",782 First Street,Philadelphia,USA
952,2004-11-01T00:00:00Z,Shipped,giftsbymail.co.uk,Garden House Crowther Way,Cowes,UK
953,2004-11-10T00:00:00Z,Resolved,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,Denmark
954,2004-11-22T00:00:00Z,Shipped,Royale Belge,"Boulevard Tirou, 255",Charleroi,Belgium
955,2004-12-02T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
956,2005-01-31T00:00:00Z,Shipped,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,Finland
957,2005-03-01T00:00:00Z,Resolved,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
958,2005-03-30T00:00:00Z,Shipped,Reims Collectables,59 rue de l'Abbaye,Reims,France
959,2005-04-01T00:00:00Z,Shipped,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,USA
960,2005-05-06T00:00:00Z,On Hold,Gifts4AllAges.com,8616 Spinnaker Dr.,Boston,USA
961,2003-01-29T00:00:00Z,Shipped,Baane Mini Imports,Erling Skakkes gate 78,Stavern,Norway
962,2003-03-25T00:00:00Z,Shipped,Mini Wheels Co.,5557 North Pendale Street,San Francisco,USA
963,2003-05-28T00:00:00Z,Shipped,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",Madrid,Spain
964,2003-07-16T00:00:00Z,Shipped,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia
965,2003-09-19T00:00:00Z,Shipped,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore
966,2003-10-20T00:00:00Z,Shipped,Classic Legends Inc.,5905 Pompton St.,NYC,USA
967,2003-11-05T00:00:00Z,Shipped,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,Italy
968,2003-11-13T00:00:00Z,Shipped,"Classic Gift Ideas, Inc",782 First Street,Philadelphia,USA
969,2003-11-21T00:00:00Z,Shipped,"Australian Collectables, Ltd",7 Allen Street,Glen Waverly,Australia
970,2003-12-05T00:00:00Z,Shipped,Canadian Gift Exchange Network,1900 Oak St.,Vancouver,Canada
971,2004-01-29T00:00:00Z,Shipped,West Coast Collectables Co.,3675 Furth Circle,Burbank,USA
972,2004-03-10T00:00:00Z,Shipped,Cambridge Collectables Co.,4658 Baden Av.,Cambridge,USA
973,2004-04-29T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
974,2004-06-14T00:00:00Z,Shipped,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,USA
975,2004-07-19T00:00:00Z,Shipped,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia
976,2004-08-17T00:00:00Z,Shipped,Amica Models & Co.,Via Monte Bianco 34,Torino,Italy
977,2004-09-08T00:00:00Z,Shipped,Scandinavian Gift Ideas,?kergatan 24,Boras,Sweden
978,2004-10-11T00:00:00Z,Shipped,Auto Assoc. & Cie.,"67, avenue de l'Europe",Versailles,France
979,2004-10-21T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
980,2004-11-04T00:00:00Z,Shipped,Online Diecast Creations Co.,2304 Long Airport Avenue,Nashua,USA
981,2004-11-17T00:00:00Z,Shipped,"AV Stores, Co.",Fauntleroy Circus,Manchester,UK
982,2004-11-29T00:00:00Z,Shipped,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Australia
983,2004-12-10T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
984,2005-01-20T00:00:00Z,Shipped,Collectables For Less Inc.,7825 Douglas Av.,Brickhaven,USA
985,2005-02-17T00:00:00Z,Shipped,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,USA
986,2005-03-10T00:00:00Z,Shipped,Mini Auto Werke,Kirchgasse 6,Graz,Austria
987,2005-05-30T00:00:00Z,In Process,Petit Auto,Rue Joseph-Bens 532,Bruxelles,Belgium
988,2003-02-11T00:00:00Z,Shipped,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,Denmark
989,2003-04-16T00:00:00Z,Shipped,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore
990,2003-06-06T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
991,2003-08-08T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
992,2003-09-28T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
993,2003-10-21T00:00:00Z,Shipped,FunGiftIdeas.com,1785 First Street,New Bedford,USA
994,2003-11-07T00:00:00Z,Shipped,CAF Imports,"Merchants House, 27-30 Merchant's Quay",Madrid,Spain
995,2003-11-14T00:00:00Z,Shipped,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,USA
996,2003-11-26T00:00:00Z,Shipped,Super Scale Inc.,567 North Pendale Street,New Haven,USA
997,2004-01-02T00:00:00Z,Shipped,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,France
998,2004-02-18T00:00:00Z,Shipped,Petit Auto,Rue Joseph-Bens 532,Bruxelles,Belgium
999,2004-03-20T00:00:00Z,Shipped,giftsbymail.co.uk,Garden House Crowther Way,Cowes,UK
1000,2004-05-07T00:00:00Z,Cancelled,Land of Toys Inc.,897 Long Airport Avenue,NYC,USA
1001,2004-07-21T00:00:00Z,Shipped,Petit Auto,Rue Joseph-Bens 532,Bruxelles,Belgium
1002,2004-08-20T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
1003,2004-09-09T00:00:00Z,Shipped,Amica Models & Co.,Via Monte Bianco 34,Torino,Italy
1004,2004-10-14T00:00:00Z,Shipped,"AV Stores, Co.",Fauntleroy Circus,Manchester,UK
1005,2004-10-22T00:00:00Z,Shipped,Heintze Collectables,Smagsloget 45,Aaarhus,Denmark
1006,2004-11-05T00:00:00Z,Shipped,Baane Mini Imports,Erling Skakkes gate 78,Stavern,Norway
1007,2004-11-20T00:00:00Z,Shipped,"La Corne D'abondance, Co.","265, boulevard Charonne",Paris,France
1008,2004-12-02T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
1009,2005-01-26T00:00:00Z,Shipped,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Japan
1010,2005-02-22T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
1011,2005-03-23T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
1012,2005-05-06T00:00:00Z,On Hold,Gifts4AllAges.com,8616 Spinnaker Dr.,Boston,USA
1013,2003-01-31T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
1014,2003-03-10T00:00:00Z,Shipped,Motor Mint Distributors Inc.,11328 Douglas Av.,Philadelphia,USA
1015,2003-04-01T00:00:00Z,Shipped,"La Corne D'abondance, Co.","265, boulevard Charonne",Paris,France
1016,2003-05-08T00:00:00Z,Shipped,Marseille Mini Autos,"12, rue des Bouchers",Marseille,France
1017,2003-06-03T00:00:00Z,Shipped,Muscle Machine Inc,4092 Furth Circle,NYC,USA
1018,2003-07-04T00:00:00Z,Shipped,Alpha Cognac,1 rue Alsace-Lorraine,Toulouse,France
1019,2003-08-01T00:00:00Z,Shipped,Suominen Souveniers,"Software Engineering Center, SEC Oy",Espoo,Finland
1020,2003-09-11T00:00:00Z,Shipped,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,Australia
1021,2003-09-21T00:00:00Z,Shipped,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,Finland
1022,2003-10-11T00:00:00Z,Shipped,"Men 'R' US Retailers, Ltd.",6047 Douglas Av.,Los Angeles,USA
1023,2003-10-22T00:00:00Z,Shipped,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore
1024,2003-11-05T00:00:00Z,Shipped,Quebec Home Shopping Network,43 rue St. Laurent,Montreal,Canada
1025,2003-11-06T00:00:00Z,Shipped,"Stylish Desk Decors, Co.",35 King George,London,UK
1026,2003-11-12T00:00:00Z,Shipped,Herkku Gifts,"Drammen 121, PR 744 Sentrum",Bergen,Norway
1027,2003-11-14T00:00:00Z,Shipped,"Iberia Gift Imports, Corp.","C/ Romero, 33",Sevilla,Spain
1028,2003-11-20T00:00:00Z,Shipped,Online Diecast Creations Co.,2304 Long Airport Avenue,Nashua,USA
1029,2003-11-25T00:00:00Z,Shipped,Mini Classics,3758 North Pendale Street,White Plains,USA
1030,2003-12-02T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
1031,2003-12-09T00:00:00Z,Shipped,Diecast Collectables,6251 Ingle Ln.,Boston,USA
1032,2004-01-16T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
1033,2004-02-22T00:00:00Z,Shipped,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,Switzerland
1034,2004-03-11T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
1035,2004-04-12T00:00:00Z,Shipped,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,Finland
1036,2004-05-05T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
1037,2004-06-01T00:00:00Z,Cancelled,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,Liverpool,UK
1038,2004-06-15T00:00:00Z,Shipped,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,Singapore,Singapore
1039,2004-07-06T00:00:00Z,Shipped,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,Italy
1040,2004-07-20T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
1041,2004-08-06T00:00:00Z,Shipped,Signal Gift Stores,8489 Strong St.,Las Vegas,USA
1042,2004-08-19T00:00:00Z,Shipped,Diecast Classics Inc.,7586 Pompton St.,Allentown,USA
1043,2004-08-30T00:00:00Z,Shipped,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,Switzerland
1044,2004-09-08T00:00:00Z,Shipped,Land of Toys Inc.,897 Long Airport Avenue,NYC,USA
1045,2003-10-05T00:00:00Z,Shipped,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum",Oslo,Norway
1046,2004-10-13T00:00:00Z,Shipped,Marta's Replicas Co.,39323 Spinnaker Dr.,Cambridge,USA
1047,2004-10-16T00:00:00Z,Shipped,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,Germany
1048,2004-10-22T00:00:00Z,Shipped,Canadian Gift Exchange Network,1900 Oak St.,Vancouver,Canada
1049,2004-11-04T00:00:00Z,Shipped,FunGiftIdeas.com,1785 First Street,New Bedford,USA
1050,2004-11-05T00:00:00Z,Shipped,Vitachrome Inc.,2678 Kingston Rd.,NYC,USA
1051,2004-11-17T00:00:00Z,Shipped,Motor Mint Distributors Inc.,11328 Douglas Av.,Philadelphia,USA
1052,2004-11-19T00:00:00Z,On Hold,"Volvo Model Replicas, Co",Berguvsvâ€žgen  8,Lule,Sweden
1053,2004-11-24T00:00:00Z,Shipped,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Australia
1054,2004-12-01T00:00:00Z,Shipped,Muscle Machine Inc,4092 Furth Circle,NYC,USA
1055,2004-12-10T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
1056,2005-01-10T00:00:00Z,Shipped,Royale Belge,"Boulevard Tirou, 255",Charleroi,Belgium
1057,2005-01-20T00:00:00Z,Shipped,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,Australia
1058,2005-02-09T00:00:00Z,Shipped,"Toys of Finland, Co.",Keskuskatu 45,Helsinki,Finland
1059,2005-02-22T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
1060,2005-03-15T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
1061,2005-04-14T00:00:00Z,Shipped,Mini Caravy,"24, place Kluber",Strasbourg,France
1062,2005-05-03T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
1063,2005-05-17T00:00:00Z,Shipped,Salzburg Collectables,Geislweg 14,Salzburg,Austria
